Story Name,Sentence ID,Sentence,Annotator 1,Annotator 2,Annotator 3
গ্যাংটকে গণ্ডগোল,2187,আপনার ‘মা’ লেখা সোনার আংটি।,Narration / Observation,Narration / Observation,Narration / Observation
গ্যাংটকে গণ্ডগোল,2188,"আঙুলে দাগ রয়েছে, অথচ আংটি নেই কেন?’",Narration / Observation,Narration / Observation,Narration / Observation
গ্যাংটকে গণ্ডগোল,2189,"‘ও—ওটা…’ শশধরবাবু ঢোঁক গিললেন, ‘—ওটা আঙুলে টাইট হচ্ছিল, তাই—’ ভদ্রলোক কোটের পকেট থেকে আংটি বার করে দেখালেন।",Dialogue,Dialogue,Dialogue
গ্যাংটকে গণ্ডগোল,2190,‘মেক-আপ চেঞ্জ করে পরতে ভুলে গেছিলেন—তাই না?,Dialogue,Dialogue,Dialogue
গ্যাংটকে গণ্ডগোল,2191,ওই একই আঙুলের দাগ সেদিন মোমবাতির আলোয় দেখেছিলাম শশধরবাবু।,Narration / Observation,Narration / Observation,Narration / Observation
গ্যাংটকে গণ্ডগোল,2192,"তখনই একটা খট্‌কা লেগেছিল, কিন্তু কেন তা বুঝতে পারিনি।’",Narration / Observation,Narration / Observation,Narration / Observation
গ্যাংটকে গণ্ডগোল,2193,শশধরবাবু চেয়ার ছেড়ে উঠতে যাচ্ছিলেন—ফেলুদা গর্জন করে উঠল—‘বসুন!,Narration / Observation,Narration / Observation,Narration / Observation
গ্যাংটকে গণ্ডগোল,2194,আরও আছে!’,Narration / Observation,Narration / Observation,Narration / Observation
গ্যাংটকে গণ্ডগোল,2195,"শশধরবাবু বসলেন, ঘাম মুছলেন।",Narration / Observation,Narration / Observation,Narration / Observation
গ্যাংটকে গণ্ডগোল,2196,ফেলুদা বলে চলল— ‘শেলভাঙ্কার খুন হল।,Crime / Threat / Violence,Crime / Threat / Violence,Crime / Threat / Violence
গ্যাংটকে গণ্ডগোল,2197,ডক্টর বৈদ্য তারপরের দিন বললেন কালিম্পং যাচ্ছেন লামার সঙ্গে দেখা করতে।,Crime / Threat / Violence,Narration / Observation,Crime / Threat / Violence
গ্যাংটকে গণ্ডগোল,2198,আসলে কিন্তু তা নয়!,Narration / Observation,Narration / Observation,Narration / Observation
গ্যাংটকে গণ্ডগোল,2199,আসলে ডক্টর বৈদ্য ওরফে শশধর বোস চলে এলেন কলকাতায়।,Travel / Movement,Narration / Observation,Travel / Movement
গ্যাংটকে গণ্ডগোল,2200,এদিকে শশধর বোস আগেই টেলিগ্রাম করেছিলেন ‘অ্যারাইভিং ফোর্টিন্‌থ’।,Setting / Scene Description,Narration / Observation,Setting / Scene Description
গ্যাংটকে গণ্ডগোল,2201,সেটা পেয়ে শেলভাঙ্কার বিস্মিত ও বিচলিত হন—কারণ আপনার সিকিমে আসার কোনও কথা ছিল না—এবং শেলভাঙ্কার আপনাকে অ্যাভয়েড করতেই চাইছিলেন।,Emotional Reaction,Narration / Observation,Emotional Reaction
গ্যাংটকে গণ্ডগোল,2202,যাই হোক—আপনি ফোর্টিন্‌থ এলেন কারণ এই আসাটাই হবে আপনার অ্যালিবাই।,Narration / Observation,Narration / Observation,Narration / Observation
গ্যাংটকে গণ্ডগোল,2203,চোদ্দোই এসে শেলভাঙ্কারের মৃত্যুতে আক্ষেপের ভাণ করে আপনি পনেরোই বললেন বম্বে ফিরছেন।,Travel / Movement,Narration / Observation,Travel / Movement
গ্যাংটকে গণ্ডগোল,2204,"আসলে আপনি বম্বে যাননি, গ্যাংটকের আশেপাশেই কোথাও রয়ে গেছিলেন গা-ঢাকা দিয়ে।",Narration / Observation,Narration / Observation,Narration / Observation
গ্যাংটকে গণ্ডগোল,2205,সেদিনই সন্ধ্যায় ডক্টর বৈদ্যর বেশে আপনিই আমাদের ভেলকি দেখালেন।,Narration / Observation,Narration / Observation,Narration / Observation
গ্যাংটকে গণ্ডগোল,2206,আপনি জেনেছিলেন আমি ডিটেকটিভ—তাই আপনিই পেমিয়াংচি রওনা হবার আগে পাথর গড়িয়ে আমাকে সাবাড় করার চেষ্টা করেছিলেন।,Backstory / Exposition,Narration / Observation,Backstory / Exposition
গ্যাংটকে গণ্ডগোল,2207,এবং আপনিই রুমটেকে আমাদের ফলো করে গিয়ে—’ ঘরের মধ্যে একজন বিকট হু হু হু শব্দ করে উঠল—কান্না আর ভয়ের মাঝামাঝি।,Setting / Scene Description,Narration / Observation,Travel / Movement
গ্যাংটকে গণ্ডগোল,2208,ইনি নিশিকান্ত সরকার।,Narration / Observation,Narration / Observation,Narration / Observation
গ্যাংটকে গণ্ডগোল,2209,‘বসুন নিশিকান্তবাবু।’,Dialogue,Dialogue,Dialogue
গ্যাংটকে গণ্ডগোল,2210,"ফেলুদা বলল, ‘আর লুকিয়ে লাভ নেই।",Narration / Observation,Narration / Observation,Narration / Observation
গ্যাংটকে গণ্ডগোল,2211,আপনি খুনের জায়গায় গিয়েছিলেন কেন?,Travel / Movement,Narration / Observation,Travel / Movement
গ্যাংটকে গণ্ডগোল,2212,আর কাকে দেখেছিলেন সেখানে?’,Narration / Observation,Narration / Observation,Narration / Observation
গ্যাংটকে গণ্ডগোল,2213,"নিশিকান্তবাবু হাত দুটোকে হ্যান্ডস্ আপের মতো করে মাথার উপর তুলে আবার সেই কোঁকানির সুরে বললেন, ‘মশাই, জানতুম না ওই মূর্তিটা এত ভ্যা—মানে ভ্যালুয়েব্‌ল।",Dialogue,Dialogue,Dialogue
